DEMAND,Time (HH:MM),Pressure before leakage,Pressure at leakage,Pressure after leakage,Flow before leakage,Flow after leakage,DEMAND AT LEAKAGE,Label
0.6,15:30,1022.6,364.4200,325.75,4.8700,1.0500,3.8200,Leakage
0.6,15:30,1020.4000,145.2000,118.5000,5.6800,0.8600,4.8200,Theft
0.6,15:30,1020.0600,101.0400,77.37,5.8400,0.8100,5.03,Theft
0.6,15:40,1060.7200,995.2700,929.8200,1.4000,1.4000,0.0000,No leakage
0.6,15:40,1051.4600,958.4400,894.4200,1.6900,1.3800,0.31,Leakage
0.6,15:40,1045.1700,921.6100,859.03,1.9700,1.3700,0.6100,Leakage
0.6,15:40,1027.34,627.3400,576.77,3.7200,1.2200,2.5000,Leakage
0.6,15:40,1022.59,364.4200,325.74,4.8700,1.0500,3.8200,Leakage
0.6,15:40,1020.4000,145.2000,118.5000,5.6800,0.8600,4.8200,Theft
0.6,15:40,1020.0500,101.0400,77.37,5.8400,0.8100,5.03,Theft
0.6,15:50,1060.7100,995.2600,929.8100,1.4000,1.4000,0.0000,No leakage
0.6,15:50,1051.4600,958.4300,894.4100,1.6900,1.3800,0.31,Leakage
0.6,15:50,1045.1700,921.6000,859.02,1.9700,1.3700,0.6100,Leakage
0.6,15:50,1027.33,627.3400,576.77,3.7200,1.2200,2.5000,Leakage
0.6,15:50,1022.58,364.4100,325.74,4.8700,1.0500,3.8200,Leakage
0.6,15:50,1020.3900,145.1900,118.5000,5.6800,0.8600,4.8200,Theft
0.6,15:50,1020.0500,101.0400,77.37,5.8400,0.8100,5.03,Theft
0.3,16:00,1073.8600,1030.1200,986.3900,1.1300,1.1300,0.0000,No leakage
0.3,16:00,1059.9400,992.3700,949.8300,1.4300,1.1100,0.32,Leakage
0.3,16:00,1051.1200,956.2000,914.81,1.7100,1.0900,0.6200,Leakage
0.3,16:00,1028.57,665.8900,633.93,3.5300,0.9500,2.5800,Leakage
0.3,16:00,1023.1,393.7200,371.18,4.7600,0.7900,3.9700,Leakage
0.3,16:00,1020.6400,158.8700,145.5100,5.6400,0.5900,5.0400,Theft
0.3,16:00,1020.2600,110.7800,99.6,5.8000,0.5400,5.26,Theft
0.3,16:10,1073.8500,1030.1200,986.3800,1.1300,1.1300,0.0000,No leakage
0.3,16:10,1059.9300,992.3700,949.8200,1.4300,1.1100,0.32,Leakage
0.3,16:10,1051.1100,956.2000,914.8,1.7100,1.0900,0.6200,Leakage
0.3,16:10,1028.56,665.8800,633.93,3.5300,0.9500,2.5800,Leakage
0.3,16:10,1023.09,393.7100,371.18,4.7600,0.7900,3.9700,Leakage
0.3,16:10,1020.6300,158.8700,145.5100,5.6400,0.5900,5.0400,Theft
0.3,16:10,1020.2500,110.7800,99.6,5.8000,0.5400,5.26,Theft
0.3,16:20,1073.8500,1030.1100,986.3700,1.1300,1.1300,0.0000,No leakage
0.3,16:20,1059.9200,992.3600,949.8200,1.4300,1.1100,0.32,Leakage
0.3,16:20,1051.1000,956.1900,914.79,1.7100,1.0900,0.6200,Leakage
0.3,16:20,1028.55,665.8800,633.92,3.5300,0.9500,2.5800,Leakage
0.3,16:20,1023.09,393.7100,371.17,4.7600,0.7900,3.9700,Leakage
0.3,16:20,1020.6300,158.8700,145.5000,5.6400,0.5900,5.0400,Theft
0.3,16:20,1020.2400,110.7800,99.6,5.8000,0.5400,5.26,Theft
0.2,16:30,1079.7800,1042.3900,1005.0100,1.0400,1.0400,0.0000,No leakage
0.2,16:30,1063.5200,1003.6600,967.4000,1.3400,1.0200,0.32,Leakage
0.2,16:30,1053.5300,967.4700,932.28,1.6200,1.0000,0.6200,Leakage
0.2,16:30,1029,678.6500,652.07,3.4700,0.8600,2.6100,Leakage
0.2,16:30,1023.27,403.6600,385.65,4.7200,0.7000,4.0200,Leakage
0.2,16:30,1020.7100,163.6000,153.7900,5.6200,0.5000,5.1200,Theft
0.2,16:30,1020.3200,114.1700,106.25,5.7900,0.4500,5.34,Theft
0.2,16:40,1079.7700,1042.3900,1005.0000,1.0400,1.0400,0.0000,No leakage
0.2,16:40,1063.5100,1003.6500,967.4000,1.3400,1.0200,0.32,Leakage
0.2,16:40,1053.5200,967.4600,932.27,1.6200,1.0000,0.6200,Leakage
0.2,16:40,1028.99,678.6500,652.06,3.4700,0.8600,2.6100,Leakage
0.2,16:40,1023.26,403.6500,385.64,4.7200,0.7000,4.0200,Leakage
0.2,16:40,1020.7000,163.6000,153.7800,5.6200,0.5000,5.1200,Theft
0.2,16:40,1020.3100,114.1700,106.25,5.7900,0.4500,5.34,Theft
0.2,16:50,1079.7600,1042.3800,1005.0000,1.0400,1.0400,0.0000,No leakage
0.2,16:50,1063.5100,1003.6400,967.3900,1.3400,1.0200,0.32,Leakage
0.2,16:50,1053.5100,967.4500,932.26,1.6200,1.0000,0.6200,Leakage
0.2,16:50,1028.98,678.6500,652.06,3.4700,0.8600,2.6100,Leakage
0.2,16:50,1023.25,403.6500,385.64,4.7200,0.7000,4.0200,Leakage
0.2,16:50,1020.7000,163.6000,153.7800,5.6200,0.5000,5.1200,Theft
0.2,16:50,1020.3000,114.1700,106.24,5.7900,0.4500,5.34,Theft
0.4,17:00,1068.7700,1018.2300,967.6900,1.2200,1.2200,0.0000,No leakage
0.4,17:00,1056.7200,981.0600,931.7900,1.5200,1.2000,0.31,Leakage
0.4,17:00,1048.8900,944.7700,896.73,1.8000,1.1900,0.6100,Leakage
0.4,17:00,1028.09,653.0400,615.29,3.6000,1.0400,2.5600,Leakage
0.4,17:00,1022.88,383.8400,356.34,4.8000,0.8800,3.9200,Leakage
0.4,17:00,1020.5100,154.2100,136.8400,5.6500,0.6800,4.9700,Theft
0.4,17:00,1020.1400,107.4500,92.54,5.8100,0.6300,5.18,Theft
0.4,17:10,1068.7600,1018.2200,967.6900,1.2200,1.2200,0.0000,No leakage
0.4,17:10,1056.7200,981.0500,931.7800,1.5200,1.2000,0.31,Leakage
0.4,17:10,1048.8800,944.7600,896.73,1.8000,1.1900,0.6100,Leakage
0.4,17:10,1028.08,653.0300,615.28,3.6000,1.0400,2.5600,Leakage
0.4,17:10,1022.87,383.8300,356.34,4.8000,0.8800,3.9200,Leakage
0.4,17:10,1020.5000,154.2100,136.8400,5.6500,0.6800,4.9700,Theft
0.4,17:10,1020.1300,107.4500,92.54,5.8100,0.6300,5.18,Theft
0.4,17:20,1068.7600,1018.2200,967.6800,1.2200,1.2200,0.0000,No leakage
0.4,17:20,1056.7100,981.0500,931.7700,1.5200,1.2000,0.31,Leakage
0.4,17:20,1048.8700,944.7600,896.72,1.8000,1.1900,0.6100,Leakage
0.4,17:20,1028.07,653.0300,615.28,3.6000,1.0400,2.5600,Leakage
0.4,17:20,1022.86,383.8300,356.33,4.8000,0.8800,3.9200,Leakage
0.4,17:20,1020.4900,154.2100,136.8400,5.6500,0.6800,4.9700,Theft
0.4,17:20,1020.1200,107.4500,92.54,5.8100,0.6300,5.18,Theft
0.3,17:30,1073.8000,1030.0600,986.3300,1.1300,1.1300,0.0000,No leakage
0.3,17:30,1059.8700,992.3100,949.7700,1.4300,1.1100,0.32,Leakage
0.3,17:30,1051.0500,956.1400,914.75,1.7100,1.0900,0.6200,Leakage
0.3,17:30,1028.5,665.8400,633.89,3.5300,0.9500,2.5800,Leakage
0.3,17:30,1023.03,393.6900,371.15,4.7600,0.7900,3.9700,Leakage
0.3,17:30,1020.5700,158.8600,145.5000,5.6400,0.5900,5.0400,Theft
0.3,17:30,1020.1900,110.7700,99.59,5.8000,0.5400,5.26,Theft
0.3,17:40,1073.7900,1030.0500,986.3200,1.1300,1.1300,0.0000,No leakage
0.3,17:40,1059.8700,992.3100,949.7600,1.4300,1.1100,0.32,Leakage
0.3,17:40,1051.0500,956.1400,914.74,1.7100,1.0900,0.6200,Leakage
0.3,17:40,1028.49,665.8400,633.88,3.5300,0.9500,2.5800,Leakage
0.3,17:40,1023.03,393.6900,371.15,4.7600,0.7900,3.9700,Leakage
0.3,17:40,1020.5700,158.8600,145.5000,5.6400,0.5900,5.0400,Theft
0.3,17:40,1020.1900,110.7700,99.59,5.8000,0.5400,5.26,Theft
0.3,17:50,1073.7800,1030.0500,986.3100,1.1300,1.1300,0.0000,No leakage
0.3,17:50,1059.8600,992.3000,949.7600,1.4300,1.1100,0.32,Leakage
0.3,17:50,1051.0400,956.1300,914.74,1.7100,1.0900,0.6200,Leakage
0.3,17:50,1028.49,665.8300,633.88,3.5300,0.9500,2.5800,Leakage
0.3,17:50,1023.02,393.6800,371.15,4.7600,0.7900,3.9700,Leakage
0.3,17:50,1020.5600,158.8600,145.4900,5.6400,0.5900,5.0400,Theft
0.3,17:50,1020.1800,110.7700,99.59,5.8000,0.5400,5.26,Theft
0.5,18:00,1064.3900,1006.6100,948.8300,1.3100,1.3100,0.0000,No leakage
0.5,18:00,1053.8700,969.7200,913.2800,1.6000,1.2900,0.31,Leakage
0.5,18:00,1046.8700,933.2000,878.1,1.8900,1.2800,0.6100,Leakage
0.5,18:00,1027.63,640.1600,596.2,3.6600,1.1300,2.5300,Leakage
0.5,18:00,1022.66,374.0500,341.17,4.8300,0.9700,3.8700,Leakage
0.5,18:00,1020.3800,149.6500,127.8300,5.6700,0.7700,4.8900,Theft
0.5,18:00,1020.0200,104.2000,85.12,5.8200,0.7200,5.1,Theft
0.5,18:10,1064.3800,1006.6000,948.8200,1.3100,1.3100,0.0000,No leakage
0.5,18:10,1053.8600,969.7100,913.2800,1.6000,1.2900,0.31,Leakage
0.5,18:10,1046.8600,933.1900,878.09,1.8900,1.2800,0.6100,Leakage
0.5,18:10,1027.62,640.1500,596.19,3.6600,1.1300,2.5300,Leakage
0.5,18:10,1022.65,374.0500,341.17,4.8300,0.9700,3.8700,Leakage
0.5,18:10,1020.3700,149.6500,127.8300,5.6700,0.7700,4.8900,Theft
0.5,18:10,1020.0100,104.2000,85.12,5.8200,0.7200,5.1,Theft
0.5,18:20,1064.3700,1006.6000,948.8200,1.3100,1.3100,0.0000,No leakage
0.5,18:20,1053.8500,969.7100,913.2700,1.6000,1.2900,0.31,Leakage
0.5,18:20,1046.8500,933.1800,878.09,1.8900,1.2800,0.6100,Leakage
0.5,18:20,1027.62,640.1500,596.19,3.6600,1.1300,2.5300,Leakage
0.5,18:20,1022.64,374.0500,341.17,4.8300,0.9700,3.8700,Leakage
0.5,18:20,1020.3600,149.6400,127.8300,5.6700,0.7700,4.8900,Theft
0.5,18:20,1020.0100,104.2000,85.12,5.8200,0.7200,5.1,Theft
0.8,18:30,1054.3700,972.3600,890.3600,1.5800,1.5800,0.0000,No leakage
0.8,18:30,1047.0600,935.2000,854.8200,1.8700,1.5700,0.31,Leakage
0.8,18:30,1041.9100,897.6200,818.9,2.1500,1.5500,0.6000,Leakage
0.8,18:30,1026.47,601.4600,536.51,3.8500,1.4000,2.4500,Leakage
0.8,18:30,1022.15,345.3300,293.9,4.9500,1.2300,3.7200,Leakage
0.8,18:30,1020.1100,136.5200,98.9200,5.7100,1.0400,4.6700,Theft
0.8,18:30,1019.7900,94.9200,60.92,5.8600,0.9800,4.87,Theft
0.8,18:40,1054.3600,972.3500,890.3500,1.5800,1.5800,0.0000,No leakage
0.8,18:40,1047.0500,935.1900,854.8200,1.8700,1.5700,0.31,Leakage
0.8,18:40,1041.9000,897.6100,818.89,2.1500,1.5500,0.6000,Leakage
0.8,18:40,1026.47,601.4500,536.51,3.8500,1.4000,2.4500,Leakage
0.8,18:40,1022.14,345.3200,293.9,4.9500,1.2300,3.7200,Leakage
0.8,18:40,1020.1100,136.5200,98.9200,5.7100,1.0400,4.6700,Theft
0.8,18:40,1019.7900,94.9200,60.93,5.8600,0.9800,4.87,Theft
0.8,18:50,1054.3500,972.3500,890.3400,1.5800,1.5800,0.0000,No leakage
0.8,18:50,1047.0400,935.1900,854.8100,1.8700,1.5700,0.31,Leakage
0.8,18:50,1041.8900,897.6000,818.88,2.1500,1.5500,0.6000,Leakage
0.8,18:50,1026.46,601.4500,536.5,3.8500,1.4000,2.4500,Leakage
0.8,18:50,1022.13,345.3200,293.9,4.9500,1.2300,3.7200,Leakage
0.8,18:50,1020.1000,136.5200,98.9200,5.7100,1.0400,4.6700,Theft
0.8,18:50,1019.7800,94.9200,60.93,5.8600,0.9800,4.87,Theft
1.1,19:00,1047.3200,937.5600,827.8000,1.8500,1.8500,0.0000,No leakage
1.1,19:00,1041.9700,899.2900,791.4900,2.1300,1.8300,0.3,Leakage
1.1,19:00,1038.0500,860.4100,754.64,2.4000,1.8200,0.5900,Leakage
1.1,19:00,1025.45,562.7100,473.47,4.0300,1.6600,2.3700,Leakage
1.1,19:00,1021.68,317.5800,244.31,5.0500,1.4900,3.5600,Leakage
1.1,19:00,1019.8700,124.3000,67.7700,5.7500,1.2900,4.4600,Theft
1.1,19:00,1019.5900,86.4200,34.59,5.8800,1.2400,4.65,Theft
1.1,19:10,1047.3100,937.5500,827.7900,1.8500,1.8500,0.0000,No leakage
1.1,19:10,1041.9700,899.2800,791.4900,2.1300,1.8300,0.3,Leakage
1.1,19:10,1038.0500,860.4000,754.63,2.4000,1.8200,0.5900,Leakage
1.1,19:10,1025.45,562.7000,473.47,4.0300,1.6600,2.3700,Leakage
1.1,19:10,1021.67,317.5800,244.31,5.0500,1.4900,3.5600,Leakage
1.1,19:10,1019.8600,124.3000,67.7700,5.7500,1.2900,4.4600,Theft
1.1,19:10,1019.5800,86.4200,34.6,5.8800,1.2400,4.65,Theft
1.1,19:20,1047.3000,937.5400,827.7800,1.8500,1.8500,0.0000,No leakage
1.1,19:20,1041.9600,899.2700,791.4800,2.1300,1.8300,0.3,Leakage
1.1,19:20,1038.0400,860.3900,754.62,2.4000,1.8200,0.5900,Leakage
1.1,19:20,1025.44,562.7000,473.47,4.0300,1.6600,2.3700,Leakage
1.1,19:20,1021.66,317.5700,244.3,5.0500,1.4900,3.5600,Leakage
1.1,19:20,1019.8600,124.3000,67.7700,5.7500,1.2900,4.4600,Theft
1.1,19:20,1019.5700,86.4200,34.6,5.8800,1.2400,4.65,Theft
1.4,19:30,1042.1000,901.3300,760.5600,2.1200,2.1200,0.0000,No leakage
1.4,19:30,1038.0400,861.6700,723.2600,2.3900,2.1000,0.29,Leakage
1.4,19:30,1034.9700,821.5200,685.54,2.6500,2.0800,0.5700,Leakage
1.4,19:30,1024.55,524.1200,407.59,4.2000,1.9100,2.2900,Leakage
1.4,19:30,1021.26,290.9500,192.93,5.1500,1.7400,3.4100,Leakage
1.4,19:30,1019.6500,113.1600,35.4700,5.7900,1.5400,4.2500,Theft
1.4,19:30,1019.4000,79.0600,8.25,5.9100,1.4600,4.45,Theft
1.4,19:40,1042.0900,901.3200,760.5500,2.1200,2.1200,0.0000,No leakage
1.4,19:40,1038.0300,861.6700,723.2600,2.3900,2.1000,0.29,Leakage
1.4,19:40,1034.9700,821.5100,685.53,2.6500,2.0800,0.5700,Leakage
1.4,19:40,1024.54,524.1100,407.59,4.2000,1.9100,2.2900,Leakage
1.4,19:40,1021.25,290.9500,192.93,5.1500,1.7400,3.4100,Leakage
1.4,19:40,1019.6500,113.1500,35.4700,5.7900,1.5400,4.2500,Theft
1.4,19:40,1019.3900,79.0600,8.25,5.9100,1.4600,4.45,Theft
1.4,19:50,1042.0800,901.3100,760.5400,2.1200,2.1200,0.0000,No leakage
1.4,19:50,1038.0200,861.6600,723.2500,2.3900,2.1000,0.29,Leakage
1.4,19:50,1034.9600,821.5000,685.52,2.6500,2.0800,0.5700,Leakage
1.4,19:50,1024.53,524.1100,407.58,4.2000,1.9100,2.2900,Leakage
1.4,19:50,1021.24,290.9400,192.93,5.1500,1.7400,3.4100,Leakage
1.4,19:50,1019.6400,113.1500,35.4700,5.7900,1.5400,4.2500,Theft
1.4,19:50,1019.3800,79.0600,8.25,5.9100,1.4600,4.45,Theft
1.4,20:00,1042.0700,901.3000,760.5400,2.1200,2.1200,0.0000,No leakage
1.4,20:00,1038.0200,861.6500,723.2400,2.3900,2.1000,0.29,Leakage
1.4,20:00,1034.9500,821.5000,685.52,2.6500,2.0800,0.5700,Leakage
1.4,20:00,1024.53,524.1000,407.58,4.2000,1.9100,2.2900,Leakage
1.4,20:00,1021.23,290.9400,192.92,5.1500,1.7400,3.4100,Leakage
1.4,20:00,1019.6300,113.1500,35.4600,5.7900,1.5400,4.2500,Theft
1.4,20:00,1019.3700,79.0600,8.25,5.9100,1.4600,4.45,Theft
1.4,20:10,1042.0600,901.3000,760.5300,2.1200,2.1200,0.0000,No leakage
1.4,20:10,1038.0100,861.6400,723.2400,2.3900,2.1000,0.29,Leakage
1.4,20:10,1034.9400,821.4900,685.51,2.6500,2.0800,0.5700,Leakage
1.4,20:10,1024.52,524.1000,407.57,4.2000,1.9100,2.2900,Leakage
1.4,20:10,1021.22,290.9400,192.92,5.1500,1.7400,3.4100,Leakage
1.4,20:10,1019.6200,113.1500,35.4600,5.7900,1.5400,4.2500,Theft
1.4,20:10,1019.3700,79.0600,8.25,5.9100,1.4600,4.45,Theft
1.4,20:20,1042.0600,901.2900,760.5200,2.1200,2.1200,0.0000,No leakage
1.4,20:20,1038.0000,861.6300,723.2300,2.3900,2.1000,0.29,Leakage
1.4,20:20,1034.9300,821.4800,685.5,2.6500,2.0800,0.5700,Leakage
1.4,20:20,1024.51,524.0900,407.57,4.2000,1.9100,2.2900,Leakage
1.4,20:20,1021.21,290.9400,192.92,5.1500,1.7400,3.4100,Leakage
1.4,20:20,1019.6100,113.1500,35.4600,5.7900,1.5400,4.2500,Theft
1.4,20:20,1019.3600,79.0600,8.25,5.9100,1.4600,4.45,Theft
1.2,20:30,1045.3500,925.6000,805.8500,1.9400,1.9400,0.0000,No leakage
1.2,20:30,1040.4900,886.8800,769.2300,2.2200,1.9200,0.3,Leakage
1.2,20:30,1036.8900,847.5700,732.07,2.4900,1.9000,0.5800,Leakage
1.2,20:30,1025.07,549.7700,451.76,4.0900,1.7400,2.3400,Leakage
1.2,20:30,1021.47,308.5500,227.33,5.0900,1.5700,3.5100,Leakage
1.2,20:30,1019.7300,120.4400,57.0400,5.7700,1.3800,4.3900,Theft
1.2,20:30,1019.4500,83.7800,25.56,5.8900,1.3200,4.58,Theft
1.2,20:40,1045.3400,925.5900,805.8500,1.9400,1.9400,0.0000,No leakage
1.2,20:40,1040.4800,886.8800,769.2200,2.2200,1.9200,0.3,Leakage
1.2,20:40,1036.8800,847.5600,732.06,2.4900,1.9000,0.5800,Leakage
1.2,20:40,1025.07,549.7700,451.76,4.0900,1.7400,2.3400,Leakage
1.2,20:40,1021.46,308.5400,227.33,5.0900,1.5700,3.5100,Leakage
1.2,20:40,1019.7200,120.4400,57.0400,5.7700,1.3800,4.3900,Theft
1.2,20:40,1019.4500,83.8000,25.62,5.8900,1.3100,4.58,Theft
1.2,20:50,1045.3300,925.5900,805.8400,1.9400,1.9400,0.0000,No leakage
1.2,20:50,1040.4700,886.8700,769.2200,2.2200,1.9200,0.3,Leakage
1.2,20:50,1036.8700,847.5600,732.06,2.4900,1.9000,0.5800,Leakage
1.2,20:50,1025.06,549.7600,451.76,4.0900,1.7400,2.3400,Leakage
1.2,20:50,1021.45,308.5400,227.32,5.0900,1.5700,3.5100,Leakage
1.2,20:50,1019.7100,120.4400,57.0400,5.7700,1.3800,4.3900,Theft
1.2,20:50,1019.4400,83.8000,25.62,5.8900,1.3100,4.58,Theft
1.1,21:00,1047.2200,937.4600,827.7100,1.8500,1.8500,0.0000,No leakage
1.1,21:00,1041.8700,899.2000,791.4100,2.1300,1.8300,0.3,Leakage
1.1,21:00,1037.9500,860.3200,754.55,2.4000,1.8200,0.5900,Leakage
1.1,21:00,1025.35,562.6400,473.42,4.0300,1.6600,2.3700,Leakage
1.1,21:00,1021.58,317.5400,244.28,5.0500,1.4900,3.5600,Leakage
1.1,21:00,1019.7700,124.2900,67.7600,5.7500,1.2900,4.4600,Theft
1.1,21:00,1019.4900,86.4100,34.59,5.8800,1.2400,4.65,Theft
1.1,21:10,1047.2100,937.4600,827.7000,1.8500,1.8500,0.0000,No leakage
1.1,21:10,1041.8700,899.1900,791.4000,2.1300,1.8300,0.3,Leakage
1.1,21:10,1037.9400,860.3100,754.55,2.4000,1.8200,0.5900,Leakage
1.1,21:10,1025.35,562.6400,473.41,4.0300,1.6600,2.3700,Leakage
1.1,21:10,1021.57,317.5400,244.27,5.0500,1.4900,3.5600,Leakage
1.1,21:10,1019.7600,124.2900,67.7600,5.7500,1.2900,4.4600,Theft
1.1,21:10,1019.4800,86.4100,34.59,5.8800,1.2400,4.65,Theft
1.1,21:20,1047.2000,937.4500,827.6900,1.8500,1.8500,0.0000,No leakage
1.1,21:20,1041.8600,899.1800,791.3900,2.1300,1.8300,0.3,Leakage
1.1,21:20,1037.9400,860.3000,754.54,2.4000,1.8200,0.5900,Leakage
1.1,21:20,1025.34,562.6300,473.41,4.0300,1.6600,2.3700,Leakage
1.1,21:20,1021.56,317.5400,244.27,5.0500,1.4900,3.5600,Leakage
1.1,21:20,1019.7600,124.2800,67.7600,5.7500,1.2900,4.4600,Theft
1.1,21:20,1019.4700,86.4100,34.59,5.8800,1.2400,4.65,Theft
1.1,21:30,1047.2000,937.4400,827.6800,1.8500,1.8500,0.0000,No leakage
1.1,21:30,1041.8500,899.1700,791.3900,2.1300,1.8300,0.3,Leakage
1.1,21:30,1037.9300,860.3000,754.53,2.4000,1.8200,0.5900,Leakage
1.1,21:30,1025.33,562.6300,473.4,4.0300,1.6600,2.3700,Leakage
1.1,21:30,1021.55,317.5300,244.27,5.0500,1.4900,3.5600,Leakage
1.1,21:30,1019.7500,124.2800,67.7600,5.7500,1.2900,4.4600,Theft
1.1,21:30,1019.4600,86.4100,34.59,5.8800,1.2400,4.65,Theft
1.1,21:40,1047.1900,937.4300,827.6800,1.8500,1.8500,0.0000,No leakage
1.1,21:40,1041.8400,899.1700,791.3800,2.1300,1.8300,0.3,Leakage
1.1,21:40,1037.9200,860.2900,754.52,2.4000,1.8200,0.5900,Leakage
1.1,21:40,1025.32,562.6200,473.4,4.0300,1.6600,2.3700,Leakage
1.1,21:40,1021.55,317.5300,244.26,5.0500,1.4900,3.5600,Leakage
1.1,21:40,1019.7400,124.2800,67.7500,5.7500,1.2900,4.4600,Theft
1.1,21:40,1019.4500,86.4100,34.59,5.8800,1.2400,4.65,Theft
1.1,21:50,1047.1800,937.4200,827.6700,1.8500,1.8500,0.0000,No leakage
1.1,21:50,1041.8300,899.1600,791.3700,2.1300,1.8300,0.3,Leakage
1.1,21:50,1037.9100,860.2800,754.52,2.4000,1.8200,0.5900,Leakage
1.1,21:50,1025.31,562.6200,473.39,4.0300,1.6600,2.3700,Leakage
1.1,21:50,1021.54,317.5300,244.26,5.0500,1.4900,3.5600,Leakage
1.1,21:50,1019.7300,124.2800,67.7500,5.7500,1.2900,4.4600,Theft
1.1,21:50,1019.4400,86.4100,34.59,5.8800,1.2400,4.65,Theft
1.3,22:00,1043.5500,913.4700,783.3900,2.0300,2.0300,0.0000,No leakage
1.3,22:00,1039.1200,874.2900,746.4300,2.3100,2.0100,0.3,Leakage
1.3,22:00,1035.8000,834.5500,708.98,2.5700,1.9900,0.5800,Leakage
1.3,22:00,1024.71,536.8700,429.76,4.1500,1.8300,2.3200,Leakage
1.3,22:00,1021.26,299.6400,210.18,5.1200,1.6600,3.4600,Leakage
1.3,22:00,1019.5900,116.7100,46.2400,5.7800,1.4600,4.3200,Theft
1.3,22:00,1019.3300,81.3100,16.72,5.9000,1.3900,4.51,Theft
1.3,22:10,1043.5400,913.4600,783.3800,2.0300,2.0300,0.0000,No leakage
1.3,22:10,1039.1100,874.2800,746.4200,2.3100,2.0100,0.3,Leakage
1.3,22:10,1035.7900,834.5400,708.97,2.5700,1.9900,0.5800,Leakage
1.3,22:10,1024.7,536.8600,429.76,4.1500,1.8300,2.3200,Leakage
1.3,22:10,1021.25,299.6400,210.17,5.1200,1.6600,3.4600,Leakage
1.3,22:10,1019.5800,116.7100,46.2400,5.7800,1.4600,4.3200,Theft
1.3,22:10,1019.3200,81.3200,16.73,5.9000,1.3900,4.51,Theft
1.3,22:20,1043.5300,913.4500,783.3700,2.0300,2.0300,0.0000,No leakage
1.3,22:20,1039.1000,874.2700,746.4100,2.3100,2.0100,0.3,Leakage
1.3,22:20,1035.7800,834.5300,708.96,2.5700,1.9900,0.5800,Leakage
1.3,22:20,1024.69,536.8600,429.75,4.1500,1.8300,2.3200,Leakage
1.3,22:20,1021.24,299.6400,210.17,5.1200,1.6600,3.4600,Leakage
1.3,22:20,1019.5700,116.7100,46.2400,5.7800,1.4600,4.3200,Theft
1.3,22:20,1019.3100,81.3100,16.73,5.9000,1.3900,4.51,Theft
1.2,22:30,1045.2500,925.5100,805.7700,1.9400,1.9400,0.0000,No leakage
1.2,22:30,1040.3900,886.7900,769.1500,2.2200,1.9200,0.3,Leakage
1.2,22:30,1036.7900,847.4800,731.99,2.4900,1.9000,0.5800,Leakage
1.2,22:30,1024.97,549.7100,451.71,4.0900,1.7400,2.3400,Leakage
1.2,22:30,1021.37,308.5100,227.3,5.0900,1.5700,3.5100,Leakage
1.2,22:30,1019.6300,120.4300,57.0300,5.7700,1.3800,4.3900,Theft
1.2,22:30,1019.3500,83.7900,25.61,5.8900,1.3100,4.58,Theft
1.2,22:40,1045.2400,925.5000,805.7600,1.9400,1.9400,0.0000,No leakage
1.2,22:40,1040.3800,886.7900,769.1400,2.2200,1.9200,0.3,Leakage
1.2,22:40,1036.7800,847.4800,731.98,2.4900,1.9000,0.5800,Leakage
1.2,22:40,1024.97,549.7100,451.7,4.0900,1.7400,2.3400,Leakage
1.2,22:40,1021.36,308.5100,227.29,5.0900,1.5700,3.5100,Leakage
1.2,22:40,1019.6200,120.4300,57.0300,5.7700,1.3800,4.3900,Theft
1.2,22:40,1019.3500,83.7900,25.61,5.8900,1.3100,4.58,Theft
1.2,22:50,1045.2300,925.4900,805.7500,1.9400,1.9400,0.0000,No leakage
1.2,22:50,1040.3700,886.7800,769.1300,2.2200,1.9200,0.3,Leakage
1.2,22:50,1036.7700,847.4700,731.97,2.4900,1.9000,0.5800,Leakage
1.2,22:50,1024.96,549.7000,451.7,4.0900,1.7400,2.3400,Leakage
1.2,22:50,1021.35,308.5000,227.29,5.0900,1.5700,3.5100,Leakage
1.2,22:50,1019.6100,120.4300,57.0300,5.7700,1.3800,4.3900,Theft
1.2,22:50,1019.3400,83.7900,25.61,5.8900,1.3100,4.58,Theft
1.1,23:00,1047.1200,937.3700,827.6200,1.8500,1.8500,0.0000,No leakage
1.1,23:00,1041.7700,899.1100,791.3200,2.1300,1.8300,0.3,Leakage
1.1,23:00,1037.8500,860.2300,754.47,2.4000,1.8200,0.5900,Leakage
1.1,23:00,1025.25,562.5800,473.36,4.0300,1.6600,2.3700,Leakage
1.1,23:00,1021.48,317.5100,244.24,5.0500,1.4900,3.5600,Leakage
1.1,23:00,1019.6700,124.2700,67.7500,5.7500,1.2900,4.4600,Theft
1.1,23:00,1019.3900,86.4000,34.58,5.8800,1.2400,4.65,Theft
1.1,23:10,1047.1100,937.3600,827.6100,1.8500,1.8500,0.0000,No leakage
1.1,23:10,1041.7700,899.1000,791.3100,2.1300,1.8300,0.3,Leakage
1.1,23:10,1037.8500,860.2200,754.46,2.4000,1.8200,0.5900,Leakage
1.1,23:10,1025.25,562.5800,473.35,4.0300,1.6600,2.3700,Leakage
1.1,23:10,1021.47,317.5000,244.24,5.0500,1.4900,3.5600,Leakage
1.1,23:10,1019.6600,124.2700,67.7500,5.7500,1.2900,4.4600,Theft
1.1,23:10,1019.3800,86.4000,34.58,5.8800,1.2400,4.65,Theft
1.1,23:20,1047.1000,937.3500,827.6000,1.8500,1.8500,0.0000,No leakage
